Year,Month,State,Product,Sales Method,Price per Unit,Units Sold
2021,Nov,Wyoming,Men's Apparel,In-store,55,48
2021,Nov,Wyoming,Men's Apparel,Online,51,14
2021,Nov,Wyoming,Men's Athletic Footwear,In-store,45,58
2021,Nov,Wyoming,Men's Athletic Footwear,Online,42,17
2021,Nov,Wyoming,Men's Street Footwear,In-store,55,75
2021,Nov,Wyoming,Men's Street Footwear,Online,53,22
2021,Nov,Wyoming,Women's Apparel,In-store,60,58
2021,Nov,Wyoming,Women's Apparel,Online,55,16
2021,Nov,Wyoming,Women's Athletic Footwear,In-store,45,50
2021,Nov,Wyoming,Women's Athletic Footwear,Online,42,14
2021,Nov,Wyoming,Women's Street Footwear,In-store,45,52
2021,Nov,Wyoming,Women's Street Footwear,Online,42,15
2021,Oct,Alabama,Men's Apparel,Online,106,26
2021,Oct,Alabama,Men's Apparel,Outlet,187,124
2021,Oct,Alabama,Men's Athletic Footwear,Online,115,48
2021,Oct,Alabama,Men's Athletic Footwear,Outlet,204,220
2021,Oct,Alabama,Men's Street Footwear,Online,94,35
2021,Oct,Alabama,Men's Street Footwear,Outlet,173,161
2021,Oct,Alabama,Women's Apparel,Online,124,39
2021,Oct,Alabama,Women's Apparel,Outlet,231,180
2021,Oct,Alabama,Women's Athletic Footwear,Online,141,30
2021,Oct,Alabama,Women's Athletic Footwear,Outlet,258,146
2021,Oct,Alabama,Women's Street Footwear,Online,135,38
2021,Oct,Alabama,Women's Street Footwear,Outlet,243,203
2021,Oct,Arizona,Men's Apparel,Online,108,35
2021,Oct,Arizona,Men's Apparel,Outlet,44,9
2021,Oct,Arizona,Men's Athletic Footwear,Online,97,65
2021,Oct,Arizona,Men's Athletic Footwear,Outlet,33,18
2021,Oct,Arizona,Men's Street Footwear,Online,86,64
2021,Oct,Arizona,Men's Street Footwear,Outlet,36,17
2021,Oct,Arizona,Women's Apparel,Online,116,42
2021,Oct,Arizona,Women's Apparel,Outlet,47,11
2021,Oct,Arizona,Women's Athletic Footwear,Online,88,39
2021,Oct,Arizona,Women's Athletic Footwear,Outlet,32,10
2021,Oct,Arizona,Women's Street Footwear,Online,89,42
2021,Oct,Arizona,Women's Street Footwear,Outlet,31,11
2021,Oct,Arkansas,Men's Apparel,Online,57,36
2021,Oct,Arkansas,Men's Apparel,Outlet,21,9
2021,Oct,Arkansas,Men's Athletic Footwear,Online,39,54
2021,Oct,Arkansas,Men's Athletic Footwear,Outlet,14,13
2021,Oct,Arkansas,Men's Street Footwear,Online,57,75
2021,Oct,Arkansas,Men's Street Footwear,Outlet,21,18
2021,Oct,Arkansas,Women's Apparel,Online,59,50
2021,Oct,Arkansas,Women's Apparel,Outlet,20,13
2021,Oct,Arkansas,Women's Athletic Footwear,Online,39,35
2021,Oct,Arkansas,Women's Athletic Footwear,Outlet,15,9
2021,Oct,Arkansas,Women's Street Footwear,Online,39,38
2021,Oct,Arkansas,Women's Street Footwear,Outlet,16,10
2021,Oct,Connecticut,Men's Apparel,In-store,65,15
2021,Oct,Connecticut,Men's Apparel,Online,64,4
2021,Oct,Connecticut,Men's Apparel,Outlet,50,5
2021,Oct,Connecticut,Men's Athletic Footwear,In-store,55,28
2021,Oct,Connecticut,Men's Athletic Footwear,Online,52,7
2021,Oct,Connecticut,Men's Athletic Footwear,Outlet,39,9
2021,Oct,Connecticut,Men's Street Footwear,In-store,60,45
2021,Oct,Connecticut,Men's Street Footwear,Online,59,11
2021,Oct,Connecticut,Men's Street Footwear,Outlet,46,15
2021,Oct,Connecticut,Women's Apparel,In-store,70,28
2021,Oct,Connecticut,Women's Apparel,Online,63,7
2021,Oct,Connecticut,Women's Apparel,Outlet,46,9
2021,Oct,Connecticut,Women's Athletic Footwear,In-store,55,15
2021,Oct,Connecticut,Women's Athletic Footwear,Online,50,4
2021,Oct,Connecticut,Women's Athletic Footwear,Outlet,43,5
2021,Oct,Connecticut,Women's Street Footwear,In-store,55,18
2021,Oct,Connecticut,Women's Street Footwear,Online,53,5
2021,Oct,Connecticut,Women's Street Footwear,Outlet,36,6
2021,Oct,Delaware,Men's Apparel,In-store,65,18
2021,Oct,Delaware,Men's Apparel,Online,62,5
2021,Oct,Delaware,Men's Athletic Footwear,In-store,55,30
2021,Oct,Delaware,Men's Athletic Footwear,Online,51,9
2021,Oct,Delaware,Men's Street Footwear,In-store,60,48
2021,Oct,Delaware,Men's Street Footwear,Online,56,13
2021,Oct,Delaware,Women's Apparel,In-store,70,30
2021,Oct,Delaware,Women's Apparel,Online,63,8
2021,Oct,Delaware,Women's Athletic Footwear,In-store,55,18
2021,Oct,Delaware,Women's Athletic Footwear,Online,52,4
2021,Oct,Delaware,Women's Street Footwear,In-store,55,20
2021,Oct,Delaware,Women's Street Footwear,Online,50,5
2021,Oct,Florida,Men's Apparel,In-store,65,35
2021,Oct,Florida,Men's Apparel,Online,59,10
2021,Oct,Florida,Men's Apparel,Outlet,47,12
2021,Oct,Florida,Men's Athletic Footwear,In-store,65,58
2021,Oct,Florida,Men's Athletic Footwear,Online,59,14
2021,Oct,Florida,Men's Athletic Footwear,Outlet,43,19
2021,Oct,Florida,Men's Street Footwear,In-store,50,40
2021,Oct,Florida,Men's Street Footwear,Online,47,10
2021,Oct,Florida,Men's Street Footwear,Outlet,39,14
2021,Oct,Florida,Women's Apparel,In-store,70,40
2021,Oct,Florida,Women's Apparel,Online,65,10
2021,Oct,Florida,Women's Apparel,Outlet,53,14
2021,Oct,Florida,Women's Athletic Footwear,In-store,55,38
2021,Oct,Florida,Women's Athletic Footwear,Online,51,11
2021,Oct,Florida,Women's Athletic Footwear,Outlet,40,12
2021,Oct,Florida,Women's Street Footwear,In-store,60,40
2021,Oct,Florida,Women's Street Footwear,Online,55,11
2021,Oct,Florida,Women's Street Footwear,Outlet,43,13
2021,Oct,Georgia,Men's Apparel,Online,105,39
2021,Oct,Georgia,Men's Apparel,Outlet,41,10
2021,Oct,Georgia,Men's Athletic Footwear,Online,97,67
2021,Oct,Georgia,Men's Athletic Footwear,Outlet,34,17
2021,Oct,Georgia,Men's Street Footwear,Online,87,66
2021,Oct,Georgia,Men's Street Footwear,Outlet,34,17
2021,Oct,Georgia,Women's Apparel,Online,134,45
2021,Oct,Georgia,Women's Apparel,Outlet,46,11
2021,Oct,Georgia,Women's Athletic Footwear,Online,89,42
2021,Oct,Georgia,Women's Athletic Footwear,Outlet,32,11
2021,Oct,Georgia,Women's Street Footwear,Online,87,46
2021,Oct,Georgia,Women's Street Footwear,Outlet,32,12
2021,Oct,Idaho,Men's Apparel,Online,67,44
2021,Oct,Idaho,Men's Apparel,Outlet,25,12
2021,Oct,Idaho,Men's Athletic Footwear,Online,77,75
2021,Oct,Idaho,Men's Athletic Footwear,Outlet,27,19
2021,Oct,Idaho,Men's Street Footwear,Online,76,75
2021,Oct,Idaho,Men's Street Footwear,Outlet,30,20
2021,Oct,Idaho,Women's Apparel,Online,87,67
2021,Oct,Idaho,Women's Apparel,Outlet,34,18
2021,Oct,Idaho,Women's Athletic Footwear,Online,89,48
2021,Oct,Idaho,Women's Athletic Footwear,Outlet,35,12
2021,Oct,Idaho,Women's Street Footwear,Online,86,66
2021,Oct,Idaho,Women's Street Footwear,Outlet,31,18
2021,Oct,Indiana,Men's Apparel,In-store,45,15
2021,Oct,Indiana,Men's Apparel,Online,41,4
2021,Oct,Indiana,Men's Athletic Footwear,In-store,35,25
2021,Oct,Indiana,Men's Athletic Footwear,Online,32,7
2021,Oct,Indiana,Men's Street Footwear,In-store,45,40
2021,Oct,Indiana,Men's Street Footwear,Online,41,12
2021,Oct,Indiana,Women's Apparel,In-store,50,28
2021,Oct,Indiana,Women's Apparel,Online,48,8
2021,Oct,Indiana,Women's Athletic Footwear,In-store,35,15
2021,Oct,Indiana,Women's Athletic Footwear,Online,33,4
2021,Oct,Indiana,Women's Street Footwear,In-store,35,15
2021,Oct,Indiana,Women's Street Footwear,Online,32,4
2021,Oct,Iowa,Men's Apparel,In-store,45,13
2021,Oct,Iowa,Men's Apparel,Online,42,4
2021,Oct,Iowa,Men's Athletic Footwear,In-store,35,25
2021,Oct,Iowa,Men's Athletic Footwear,Online,32,8
2021,Oct,Iowa,Men's Street Footwear,In-store,45,40
2021,Oct,Iowa,Men's Street Footwear,Online,43,11
2021,Oct,Iowa,Women's Apparel,In-store,50,25
2021,Oct,Iowa,Women's Apparel,Online,49,7
2021,Oct,Iowa,Women's Athletic Footwear,In-store,35,13
2021,Oct,Iowa,Women's Athletic Footwear,Online,34,3
2021,Oct,Iowa,Women's Street Footwear,In-store,35,15
2021,Oct,Iowa,Women's Street Footwear,Online,34,4
2021,Oct,Kansas,Men's Apparel,Online,59,23
2021,Oct,Kansas,Men's Athletic Footwear,Online,39,42
2021,Oct,Kansas,Men's Street Footwear,Online,59,65
2021,Oct,Kansas,Women's Apparel,Online,58,39
2021,Oct,Kansas,Women's Athletic Footwear,Online,39,23
2021,Oct,Kansas,Women's Street Footwear,Online,39,26
2021,Oct,Kentucky,Men's Apparel,Online,108,19
2021,Oct,Kentucky,Men's Athletic Footwear,Online,86,36
2021,Oct,Kentucky,Men's Street Footwear,Online,108,58
2021,Oct,Kentucky,Women's Apparel,Online,108,36
2021,Oct,Kentucky,Women's Athletic Footwear,Online,86,19
2021,Oct,Kentucky,Women's Street Footwear,Online,88,23
2021,Oct,Louisiana,Men's Apparel,Online,97,45
2021,Oct,Louisiana,Men's Apparel,Outlet,39,11
2021,Oct,Louisiana,Men's Athletic Footwear,Online,95,74
2021,Oct,Louisiana,Men's Athletic Footwear,Outlet,34,18
2021,Oct,Louisiana,Men's Street Footwear,Online,69,51
2021,Oct,Louisiana,Men's Street Footwear,Outlet,25,12
2021,Oct,Louisiana,Women's Apparel,Online,105,51
2021,Oct,Louisiana,Women's Apparel,Outlet,44,14
2021,Oct,Louisiana,Women's Athletic Footwear,Online,76,49
2021,Oct,Louisiana,Women's Athletic Footwear,Outlet,31,12
2021,Oct,Louisiana,Women's Street Footwear,Online,87,50
2021,Oct,Louisiana,Women's Street Footwear,Outlet,33,13
2021,Oct,Maine,Men's Apparel,Online,203,15
2021,Oct,Maine,Men's Apparel,Outlet,215,50
2021,Oct,Maine,Men's Athletic Footwear,Online,168,20
2021,Oct,Maine,Men's Athletic Footwear,Outlet,175,71
2021,Oct,Maine,Men's Street Footwear,Online,169,51
2021,Oct,Maine,Men's Street Footwear,Outlet,180,182
2021,Oct,Maine,Women's Apparel,Online,179,24
2021,Oct,Maine,Women's Apparel,Outlet,190,93
2021,Oct,Maine,Women's Athletic Footwear,Online,116,6
2021,Oct,Maine,Women's Athletic Footwear,Outlet,125,23
2021,Oct,Maine,Women's Street Footwear,Online,108,14
2021,Oct,Maine,Women's Street Footwear,Outlet,115,53
2021,Oct,Maryland,Men's Apparel,In-store,60,8
2021,Oct,Maryland,Men's Apparel,Online,56,2
2021,Oct,Maryland,Men's Athletic Footwear,In-store,50,20
2021,Oct,Maryland,Men's Athletic Footwear,Online,48,6
2021,Oct,Maryland,Men's Street Footwear,In-store,55,38
2021,Oct,Maryland,Men's Street Footwear,Online,52,11
2021,Oct,Maryland,Women's Apparel,In-store,65,20
2021,Oct,Maryland,Women's Apparel,Online,60,5
2021,Oct,Maryland,Women's Athletic Footwear,In-store,50,8
2021,Oct,Maryland,Women's Athletic Footwear,Online,49,2
2021,Oct,Maryland,Women's Street Footwear,In-store,50,10
2021,Oct,Maryland,Women's Street Footwear,Online,49,3
2021,Oct,Massachusetts,Men's Apparel,In-store,65,10
2021,Oct,Massachusetts,Men's Apparel,Online,62,3
2021,Oct,Massachusetts,Men's Apparel,Outlet,51,3
2021,Oct,Massachusetts,Men's Athletic Footwear,In-store,55,23
2021,Oct,Massachusetts,Men's Athletic Footwear,Online,53,6
2021,Oct,Massachusetts,Men's Athletic Footwear,Outlet,37,7
2021,Oct,Massachusetts,Men's Street Footwear,In-store,60,40
2021,Oct,Massachusetts,Men's Street Footwear,Online,57,12
2021,Oct,Massachusetts,Men's Street Footwear,Outlet,40,13
2021,Oct,Massachusetts,Women's Apparel,In-store,70,23
2021,Oct,Massachusetts,Women's Apparel,Online,66,7
2021,Oct,Massachusetts,Women's Apparel,Outlet,51,7
2021,Oct,Massachusetts,Women's Athletic Footwear,In-store,55,10
2021,Oct,Massachusetts,Women's Athletic Footwear,Online,54,3
2021,Oct,Massachusetts,Women's Athletic Footwear,Outlet,38,3
2021,Oct,Massachusetts,Women's Street Footwear,In-store,55,13
2021,Oct,Massachusetts,Women's Street Footwear,Online,53,3
2021,Oct,Massachusetts,Women's Street Footwear,Outlet,41,4
2021,Oct,Michigan,Men's Apparel,In-store,50,40
2021,Oct,Michigan,Men's Apparel,Online,48,11
2021,Oct,Michigan,Men's Athletic Footwear,In-store,40,58
2021,Oct,Michigan,Men's Athletic Footwear,Online,37,17
2021,Oct,Michigan,Men's Street Footwear,In-store,50,75
2021,Oct,Michigan,Men's Street Footwear,Online,49,23
2021,Oct,Michigan,Women's Apparel,In-store,55,53
2021,Oct,Michigan,Women's Apparel,Online,52,14
2021,Oct,Michigan,Women's Athletic Footwear,In-store,40,40
2021,Oct,Michigan,Women's Athletic Footwear,Online,38,12
2021,Oct,Michigan,Women's Street Footwear,In-store,40,43
2021,Oct,Michigan,Women's Street Footwear,Online,37,12
2021,Oct,Mississippi,Men's Apparel,Online,67,45
2021,Oct,Mississippi,Men's Apparel,Outlet,25,11
2021,Oct,Mississippi,Men's Athletic Footwear,Online,50,65
2021,Oct,Mississippi,Men's Athletic Footwear,Outlet,17,17
2021,Oct,Mississippi,Men's Street Footwear,Online,67,86
2021,Oct,Mississippi,Men's Street Footwear,Outlet,24,22
2021,Oct,Mississippi,Women's Apparel,Online,68,60
2021,Oct,Mississippi,Women's Apparel,Outlet,27,16
2021,Oct,Mississippi,Women's Athletic Footwear,Online,48,46
2021,Oct,Mississippi,Women's Athletic Footwear,Outlet,20,11
2021,Oct,Mississippi,Women's Street Footwear,Online,49,48
2021,Oct,Mississippi,Women's Street Footwear,Outlet,19,12
2021,Oct,Missouri,Men's Apparel,In-store,35,23
2021,Oct,Missouri,Men's Apparel,Online,32,7
2021,Oct,Missouri,Men's Athletic Footwear,In-store,25,35
2021,Oct,Missouri,Men's Athletic Footwear,Online,24,9
2021,Oct,Missouri,Men's Street Footwear,In-store,35,53
2021,Oct,Missouri,Men's Street Footwear,Online,34,13
2021,Oct,Missouri,Women's Apparel,In-store,40,35
2021,Oct,Missouri,Women's Apparel,Online,38,9
2021,Oct,Missouri,Women's Athletic Footwear,In-store,25,23
2021,Oct,Missouri,Women's Athletic Footwear,Online,23,6
2021,Oct,Missouri,Women's Street Footwear,In-store,25,25
2021,Oct,Missouri,Women's Street Footwear,Online,23,7
2021,Oct,New Hampshire,Men's Apparel,Online,71,5
2021,Oct,New Hampshire,Men's Apparel,Outlet,125,24
2021,Oct,New Hampshire,Men's Athletic Footwear,Online,62,8
2021,Oct,New Hampshire,Men's Athletic Footwear,Outlet,109,40
2021,Oct,New Hampshire,Men's Street Footwear,Online,64,12
2021,Oct,New Hampshire,Men's Street Footwear,Outlet,122,64
2021,Oct,New Hampshire,Women's Apparel,Online,72,8
2021,Oct,New Hampshire,Women's Apparel,Outlet,144,39
2021,Oct,New Hampshire,Women's Athletic Footwear,Online,62,5
2021,Oct,New Hampshire,Women's Athletic Footwear,Outlet,109,24
2021,Oct,New Hampshire,Women's Street Footwear,Online,59,5
2021,Oct,New Hampshire,Women's Street Footwear,Outlet,117,26
2021,Oct,New Jersey,Men's Apparel,In-store,60,13
2021,Oct,New Jersey,Men's Apparel,Online,58,4
2021,Oct,New Jersey,Men's Athletic Footwear,In-store,50,25
2021,Oct,New Jersey,Men's Athletic Footwear,Online,48,6
2021,Oct,New Jersey,Men's Street Footwear,In-store,55,43
2021,Oct,New Jersey,Men's Street Footwear,Online,53,12
2021,Oct,New Jersey,Women's Apparel,In-store,65,25
2021,Oct,New Jersey,Women's Apparel,Online,62,7
2021,Oct,New Jersey,Women's Athletic Footwear,In-store,50,13
2021,Oct,New Jersey,Women's Athletic Footwear,Online,48,3
2021,Oct,New Jersey,Women's Street Footwear,In-store,50,15
2021,Oct,New Jersey,Women's Street Footwear,Online,46,4
2021,Oct,New Mexico,Men's Apparel,Online,116,42
2021,Oct,New Mexico,Men's Apparel,Outlet,41,11
2021,Oct,New Mexico,Men's Athletic Footwear,Online,105,70
2021,Oct,New Mexico,Men's Athletic Footwear,Outlet,38,18
2021,Oct,New Mexico,Men's Street Footwear,Online,98,72
2021,Oct,New Mexico,Men's Street Footwear,Outlet,35,17
2021,Oct,New Mexico,Women's Apparel,Online,143,49
2021,Oct,New Mexico,Women's Apparel,Outlet,57,13
2021,Oct,New Mexico,Women's Athletic Footwear,Online,96,45
2021,Oct,New Mexico,Women's Athletic Footwear,Outlet,35,11
2021,Oct,New Mexico,Women's Street Footwear,Online,98,49
2021,Oct,New Mexico,Women's Street Footwear,Outlet,34,12
2021,Oct,New York,Men's Apparel,In-store,60,50
2021,Oct,New York,Men's Apparel,Online,59,15
2021,Oct,New York,Men's Athletic Footwear,In-store,50,63
2021,Oct,New York,Men's Athletic Footwear,Online,46,16
2021,Oct,New York,Men's Street Footwear,In-store,60,80
2021,Oct,New York,Men's Street Footwear,Online,57,21
2021,Oct,New York,Women's Apparel,In-store,65,63
2021,Oct,New York,Women's Apparel,Online,64,16
2021,Oct,New York,Women's Athletic Footwear,In-store,50,50
2021,Oct,New York,Women's Athletic Footwear,Online,45,14
2021,Oct,New York,Women's Street Footwear,In-store,50,53
2021,Oct,New York,Women's Street Footwear,Online,46,14
2021,Oct,North Carolina,Men's Apparel,Online,87,70
2021,Oct,North Carolina,Men's Athletic Footwear,Online,68,90
2021,Oct,North Carolina,Men's Street Footwear,Online,87,113
2021,Oct,North Carolina,Women's Apparel,Online,98,86
2021,Oct,North Carolina,Women's Athletic Footwear,Online,69,71
2021,Oct,North Carolina,Women's Street Footwear,Online,69,73
2021,Oct,North Dakota,Men's Apparel,In-store,50,13
2021,Oct,North Dakota,Men's Apparel,Online,45,3
2021,Oct,North Dakota,Men's Athletic Footwear,In-store,40,25
2021,Oct,North Dakota,Men's Athletic Footwear,Online,36,7
2021,Oct,North Dakota,Men's Street Footwear,In-store,50,40
2021,Oct,North Dakota,Men's Street Footwear,Online,49,12
2021,Oct,North Dakota,Women's Apparel,In-store,55,25
2021,Oct,North Dakota,Women's Apparel,Online,53,7
2021,Oct,North Dakota,Women's Athletic Footwear,In-store,40,13
2021,Oct,North Dakota,Women's Athletic Footwear,Online,38,3
2021,Oct,North Dakota,Women's Street Footwear,In-store,40,15
2021,Oct,North Dakota,Women's Street Footwear,Online,39,4
2021,Oct,Ohio,Men's Apparel,Online,77,52
2021,Oct,Ohio,Men's Athletic Footwear,Online,59,69
2021,Oct,Ohio,Men's Street Footwear,Online,76,94
2021,Oct,Ohio,Women's Apparel,Online,78,68
2021,Oct,Ohio,Women's Athletic Footwear,Online,59,51
2021,Oct,Ohio,Women's Street Footwear,Online,57,54
2021,Oct,Oklahoma,Men's Apparel,Online,59,25
2021,Oct,Oklahoma,Men's Apparel,Outlet,22,7
2021,Oct,Oklahoma,Men's Athletic Footwear,Online,39,44
2021,Oct,Oklahoma,Men's Athletic Footwear,Outlet,14,11
2021,Oct,Oklahoma,Men's Street Footwear,Online,59,67
2021,Oct,Oklahoma,Men's Street Footwear,Outlet,20,17
2021,Oct,Oklahoma,Women's Apparel,Online,59,42
2021,Oct,Oklahoma,Women's Apparel,Outlet,22,10
2021,Oct,Oklahoma,Women's Athletic Footwear,Online,38,25
2021,Oct,Oklahoma,Women's Athletic Footwear,Outlet,15,6
2021,Oct,Oklahoma,Women's Street Footwear,Online,40,29
2021,Oct,Oklahoma,Women's Street Footwear,Outlet,14,7
2021,Oct,Oregon,Men's Apparel,In-store,55,30
2021,Oct,Oregon,Men's Apparel,Online,51,8
2021,Oct,Oregon,Men's Apparel,Outlet,40,9
2021,Oct,Oregon,Men's Athletic Footwear,In-store,55,53
2021,Oct,Oregon,Men's Athletic Footwear,Online,50,14
2021,Oct,Oregon,Men's Athletic Footwear,Outlet,37,18
2021,Oct,Oregon,Men's Street Footwear,In-store,40,35
2021,Oct,Oregon,Men's Street Footwear,Online,38,10
2021,Oct,Oregon,Men's Street Footwear,Outlet,29,12
2021,Oct,Oregon,Women's Apparel,In-store,60,35
2021,Oct,Oregon,Women's Apparel,Online,58,11
2021,Oct,Oregon,Women's Apparel,Outlet,41,12
2021,Oct,Oregon,Women's Athletic Footwear,In-store,45,33
2021,Oct,Oregon,Women's Athletic Footwear,Online,44,8
2021,Oct,Oregon,Women's Athletic Footwear,Outlet,34,11
2021,Oct,Oregon,Women's Street Footwear,In-store,50,35
2021,Oct,Oregon,Women's Street Footwear,Online,46,9
2021,Oct,Oregon,Women's Street Footwear,Outlet,37,11
2021,Oct,Pennsylvania,Men's Apparel,Online,54,4
2021,Oct,Pennsylvania,Men's Apparel,Outlet,97,17
2021,Oct,Pennsylvania,Men's Athletic Footwear,Online,44,4
2021,Oct,Pennsylvania,Men's Athletic Footwear,Outlet,77,17
2021,Oct,Pennsylvania,Men's Street Footwear,Online,42,12
2021,Oct,Pennsylvania,Men's Street Footwear,Outlet,77,65
2021,Oct,Pennsylvania,Women's Apparel,Online,43,6
2021,Oct,Pennsylvania,Women's Apparel,Outlet,77,30
2021,Oct,Pennsylvania,Women's Athletic Footwear,Online,39,1
2021,Oct,Pennsylvania,Women's Athletic Footwear,Outlet,68,7
2021,Oct,Pennsylvania,Women's Street Footwear,Online,34,5
2021,Oct,Pennsylvania,Women's Street Footwear,Outlet,60,23
2021,Oct,Rhode Island,Men's Apparel,In-store,60,8
2021,Oct,Rhode Island,Men's Apparel,Online,55,2
2021,Oct,Rhode Island,Men's Apparel,Outlet,40,2
2021,Oct,Rhode Island,Men's Athletic Footwear,In-store,50,20
2021,Oct,Rhode Island,Men's Athletic Footwear,Online,46,6
2021,Oct,Rhode Island,Men's Athletic Footwear,Outlet,38,7
2021,Oct,Rhode Island,Men's Street Footwear,In-store,55,38
2021,Oct,Rhode Island,Men's Street Footwear,Online,53,9
2021,Oct,Rhode Island,Men's Street Footwear,Outlet,37,11
2021,Oct,Rhode Island,Women's Apparel,In-store,65,20
2021,Oct,Rhode Island,Women's Apparel,Online,64,6
2021,Oct,Rhode Island,Women's Apparel,Outlet,47,7
2021,Oct,Rhode Island,Women's Athletic Footwear,In-store,50,8
2021,Oct,Rhode Island,Women's Athletic Footwear,Online,47,2
2021,Oct,Rhode Island,Women's Athletic Footwear,Outlet,39,2
2021,Oct,Rhode Island,Women's Street Footwear,In-store,50,10
2021,Oct,Rhode Island,Women's Street Footwear,Online,45,3
2021,Oct,Rhode Island,Women's Street Footwear,Outlet,40,3
2021,Oct,South Carolina,Men's Apparel,Online,107,84
2021,Oct,South Carolina,Men's Athletic Footwear,Online,87,101
2021,Oct,South Carolina,Men's Street Footwear,Online,105,122
2021,Oct,South Carolina,Women's Apparel,Online,116,101
2021,Oct,South Carolina,Women's Athletic Footwear,Online,86,83
2021,Oct,South Carolina,Women's Street Footwear,Online,86,86
2021,Oct,South Dakota,Men's Apparel,Online,109,17
2021,Oct,South Dakota,Men's Athletic Footwear,Online,86,33
2021,Oct,South Dakota,Men's Street Footwear,Online,109,50
2021,Oct,South Dakota,Women's Apparel,Online,115,32
2021,Oct,South Dakota,Women's Athletic Footwear,Online,88,17
2021,Oct,South Dakota,Women's Street Footwear,Online,88,19
2021,Oct,Texas,Men's Apparel,Online,203,54
2021,Oct,Texas,Men's Apparel,Outlet,375,247
2021,Oct,Texas,Men's Athletic Footwear,Online,172,69
2021,Oct,Texas,Men's Athletic Footwear,Outlet,314,318
2021,Oct,Texas,Men's Street Footwear,Online,180,67
2021,Oct,Texas,Men's Street Footwear,Outlet,326,347
2021,Oct,Texas,Women's Apparel,Online,225,77
2021,Oct,Texas,Women's Apparel,Outlet,417,365
2021,Oct,Texas,Women's Athletic Footwear,Online,253,58
2021,Oct,Texas,Women's Athletic Footwear,Outlet,468,270
2021,Oct,Texas,Women's Street Footwear,Online,199,57
2021,Oct,Texas,Women's Street Footwear,Outlet,367,292
2021,Oct,Utah,Men's Apparel,In-store,30,28
2021,Oct,Utah,Men's Apparel,Online,29,8
2021,Oct,Utah,Men's Apparel,Outlet,20,9
2021,Oct,Utah,Men's Athletic Footwear,In-store,20,40
2021,Oct,Utah,Men's Athletic Footwear,Online,19,10
2021,Oct,Utah,Men's Athletic Footwear,Outlet,14,13
2021,Oct,Utah,Men's Street Footwear,In-store,30,58
2021,Oct,Utah,Men's Street Footwear,Online,28,17
2021,Oct,Utah,Men's Street Footwear,Outlet,24,20
2021,Oct,Utah,Women's Apparel,In-store,35,40
2021,Oct,Utah,Women's Apparel,Online,32,10
2021,Oct,Utah,Women's Apparel,Outlet,25,14
2021,Oct,Utah,Women's Athletic Footwear,In-store,20,28
2021,Oct,Utah,Women's Athletic Footwear,Online,19,7
2021,Oct,Utah,Women's Athletic Footwear,Outlet,13,9
2021,Oct,Utah,Women's Street Footwear,In-store,20,30
2021,Oct,Utah,Women's Street Footwear,Online,19,9
2021,Oct,Utah,Women's Street Footwear,Outlet,13,9
2021,Oct,Vermont,Men's Apparel,In-store,70,18
2021,Oct,Vermont,Men's Apparel,Online,66,5
2021,Oct,Vermont,Men's Apparel,Outlet,55,6
2021,Oct,Vermont,Men's Athletic Footwear,In-store,60,30
2021,Oct,Vermont,Men's Athletic Footwear,Online,54,8
2021,Oct,Vermont,Men's Athletic Footwear,Outlet,44,10
2021,Oct,Vermont,Men's Street Footwear,In-store,65,48
2021,Oct,Vermont,Men's Street Footwear,Online,62,13
2021,Oct,Vermont,Men's Street Footwear,Outlet,44,16
2021,Oct,Vermont,Women's Apparel,In-store,75,30
2021,Oct,Vermont,Women's Apparel,Online,71,8
2021,Oct,Vermont,Women's Apparel,Outlet,54,9
2021,Oct,Vermont,Women's Athletic Footwear,In-store,60,18
2021,Oct,Vermont,Women's Athletic Footwear,Online,55,5
2021,Oct,Vermont,Women's Athletic Footwear,Outlet,46,6
2021,Oct,Vermont,Women's Street Footwear,In-store,60,20
2021,Oct,Vermont,Women's Street Footwear,Online,59,5
2021,Oct,Vermont,Women's Street Footwear,Outlet,40,7
2021,Oct,Virginia,Men's Apparel,In-store,55,30
2021,Oct,Virginia,Men's Apparel,Online,53,9
2021,Oct,Virginia,Men's Apparel,Outlet,42,11
2021,Oct,Virginia,Men's Athletic Footwear,In-store,55,53
2021,Oct,Virginia,Men's Athletic Footwear,Online,51,14
2021,Oct,Virginia,Men's Athletic Footwear,Outlet,39,17
2021,Oct,Virginia,Men's Street Footwear,In-store,40,35
2021,Oct,Virginia,Men's Street Footwear,Online,38,10
2021,Oct,Virginia,Men's Street Footwear,Outlet,28,12
2021,Oct,Virginia,Women's Apparel,In-store,60,35
2021,Oct,Virginia,Women's Apparel,Online,59,10
2021,Oct,Virginia,Women's Apparel,Outlet,40,11
2021,Oct,Virginia,Women's Athletic Footwear,In-store,45,33
2021,Oct,Virginia,Women's Athletic Footwear,Online,41,10
2021,Oct,Virginia,Women's Athletic Footwear,Outlet,31,10
2021,Oct,Virginia,Women's Street Footwear,In-store,50,35
2021,Oct,Virginia,Women's Street Footwear,Online,46,10
2021,Oct,Virginia,Women's Street Footwear,Outlet,39,12
2021,Oct,West Virginia,Men's Apparel,In-store,45,18
2021,Oct,West Virginia,Men's Apparel,Online,41,5
2021,Oct,West Virginia,Men's Athletic Footwear,In-store,35,28
2021,Oct,West Virginia,Men's Athletic Footwear,Online,32,8
2021,Oct,West Virginia,Men's Street Footwear,In-store,45,43
2021,Oct,West Virginia,Men's Street Footwear,Online,41,12
